Index;Scene;Character_name;Character_gender;Dialogue
2561;235;Atreus;Male;Jormungandr
2562;235;Kratos;Male;get back to your sister you must hold back Ragnarok this fight is mine
2563;235;Thrud;Female;but if I could just
2564;235;Kratos;Male;take Atreus and the mask and do not look back my son trusts you so I trust you
2565;235;Thor;Male;Stay away from her
2566;235;Thrud;Female;dad wait
2567;235;Thor;Male;I am done with you and your son
2568;236;Thor;Male;no more fucking games and this time I'm allowed to kill you
2569;236;Mimir;Male;Thor think for yourself for once your family's falling apart
2570;236;Thor;Male;enough don't act like you know me one of us dies today had me believing things could change come on
2571;237;Thor;Male;what the fuck are you waiting for
2572;237;Kratos;Male;your daughter my son calls her friend
2573;237;Thor;Male;if you try to hurt her
2574;237;Kratos;Male;I would not
2575;237;Thor;Male;don't you know what I've done
2576;237;Kratos;Male;yes but what will you do now
2577;237;Thor;Male;we don't change we are destroyers
2578;237;Kratos;Male;no more no more for the sake of our children we must be better
2579;238;Odin;Male;why isn't he dead are you talking who told you to do that you don't talk you don't think I think you kill it's a simple fucking concept
2580;238;Thor;Male;Sif was right about you
2581;238;Odin;Male;I just didn't want to see it what is this are you broken I am your father take the hammer and kill who I tell you to kill
2582;238;Thor;Male;no
2583;238;Odin;Male;I didn't want this I did not want this
2584;238;Thrud;Female;no
2585;238;Odin;Male;Thrud this was all their fault they've done this to us to our family
2586;238;Thrud;Female;ahhhh
2587;238;Atreus;Male;Thrud
2588;238;Odin;Male;looks like I gotta do everything around here
2589;239;Odin;Male;Halda so was this everything you hoped for was your plan really all that much better than mine I hope you got exactly what you want
2590;239;Freya;Female;not quite yet think you're the only one who can craft a binding spell I spent many long winters thinking about what I would say to you as I watched you take your last breath but now I realize there's only one thing I need you to know you have no hold on me anymore
2591;239;Odin;Male;that's my Frigg I forgot how good you look with wings
2592;239;Freya;Female;oh husband you always sought knowledge well now I'm going to teach you what it's like to lose everything bow to your queen
2593;239;Odin;Male;I always loved you you know
2594;239;Freya;Female;you've never loved anyone
2595;240;Atreus;Male;father Freya
2596;240;Odin;Male;you did it Loki no no no no no no more fighting no none of that matters now this is your moment Loki Groa tried to hide you from me but this is your destiny champion of the Jotnar only he can put on the mask only he can gaze into the truth of creation unfold the secrets of life and death no more doubt no more confusion you were born for this put on the mask Loki ask it ask it the question
2597;240;Kratos;Male;this is your choice son I trust you
2598;240;Odin;Male;no no no why did you do that what was it all for you choose to be nothing aaaaaaaauuughhh so be it
2599;241;Odin;Male;you don't get it
2600;241;Freya;Female;rot
2601;241;Odin;Male;no no no no no no
2602;242;Odin;Male;uh this was our chance Loki I could have had my answers I could have learned the truth you took that away from me I could have made things better we could have made the nine Realms better
2603;242;Atreus;Male;this was never about the Realms or me it was about you
2604;242;Odin;Male;you destroyed everything my home my family my kingdom
2605;242;Atreus;Male;you did those things your choices you killed your own son
2606;242;Odin;Male;it wasn't my choice I had no choice
2607;242;Atreus;Male;there's always a choice you have to stop you can choose to be better
2608;242;Odin;Male;no I can't I have to know what happens next I will never stop
2609;242;Atreus;Male;why'd you have to say that sofna upp fra pessu sofna hedan sofna sofna sofna
2610;243;Atreus;Male;what do we do with him
2611;243;Kratos;Male;I swore I would never rob from you the choice between life and death
2612;243;Freya;Female;I have waited so long for this moment and now that I am here I don't need this to make me whole we stopped his madness that's all that matters
2613;243;Sindri;Male;that's what comes next
2614;244;Freyr;Male;it's Ragnarok he's here time to go
2615;244;Mimir;Male;go where exactly
2616;244;Angrboda;Female;need an exit
2617;244;Kratos;Male;how
2618;244;Angrboda;Female;giant stuff okay follow me quickly
2619;244;Freya;Female;Yngvi
2620;244;Freyr;Male;Nad you have to go
2621;244;Kratos;Male;Freya it's time
2622;245;Kratos;Male;Atreus
2623;245;Faye;Female;don't be afraid no matter what happens I'll be with you but your path is your own follow it and you'll end up right where you're supposed to be
2624;245;Atreus;Male;mom
2625;245;Faye;Female;there he is wake up Atreus
2626;245;Eir;Female;wake up Atreus as wake up glad you've come back to us
2627;245;Atreus;Male;uh hi where where's my father
2628;245;Eir;Female;somewhere here in the holt he'll be glad to see you
2629;245;Atreus;Male;thanks Eir
2630;246;Atreus;Male;I am so glad you're both alive you have no idea and I'm sorry Thor he was he tried you know I'm sorry I couldn't do more nothing will fix what you're feeling but I hope there's some comfort and knowing Odin's gone
2631;246;Sif;Female;there absolutely is
2632;246;Thrud;Female;Loki it was an honor to fight alongside a giant know that
2633;246;Atreus;Male;will you stay here in Midgard
2634;246;Thrud;Female;for a bit then I've got something I need to find
2635;246;Sif;Female;I'm working with Hildisvini to get the rest of the Asgardians to Vanaheim to help rebuild
2636;246;Atreus;Male;then I hope it can be a fresh start for them and you oh and Thrud I hope you find what you are looking for good luck
2637;246;Thrud;Female;see ya Loki
2638;246;Sif;Female;take care
2639;247;Skjoldr;Male;oh and if you could get this wood over to Brana's tent she'd really appreciate it
2640;247;Atreus;Male;Skjoldr?
2641;247;Skjoldr;Male;Loki hey glad to see the head injury didn't make you forget me did you have a head injury everything was a blur maybe that was someone else anyway man I'm I'm really glad to see you
2642;247;Atreus;Male;I'm glad to see you too looks like you're keeping busy
2643;247;Skjoldr;Male;eh I'm just happy to help folks we're on track to have bed rolls for everyone and your friend's wolves have been helping out with hunting we should have plenty to feed everyone
2644;247;Atreus;Male;no shit
2645;247;Skjoldr;Male;no shit and hey thank you for everything we wouldn't even be here without you and your friends
2646;247;Atreus;Male;yeah of course I I just wish we could have gotten more people out
2647;247;Skjoldr;Male;Loki you did good
2648;247;Atreus;Male;thanks Skjoldr take care okay
2649;247;Skjoldr;Male;hey you know me
2650;248;Lunda;Female;aw there he is and one for the kid too skal
2651;248;Beyla;Female;hear hear
2652;248;Atreus;Male;skal we wouldn't be here if it weren't for you and Freyr's sacrifice
2653;248;Byggvir;Male;it's true
2654;248;Lunda;Female;we were just swapping our own Freyr fables
2655;248;Byggvir;Male;right right so where was I oh when we met I was expecting this warrior this master planner a born leader the legend came before The Man but the man himself was very different he won me over though he was just so damn kind
2656;248;Beyla;Female;I think it helped that he was handsome
2657;248;Byggvir;Male;this is true and incredibly charming
2658;248;Lunda;Female;all right stop y'all gonna make me start crying all over again
2659;248;Atreus;Male;sorry gotta go find my father
2660;248;Lunda;Female;be safe you
2661;249;Atreus;Male;Freya
2662;249;Freya;Female;it was his choice I couldn't take that from him
2663;249;Atreus;Male;he saved us all I'll never forget that
2664;249;Freya;Female;the family I thought I had was taken from me piece by piece but there's comfort in the family I've chosen your mother was right you know you grew into that bow after all you are a formidable Warrior but even more than that you have a good heart nothing you have endured has changed that I'm so proud of the man you've become Atreus
2665;249;Atreus;Male;thank you for everything I should find my father
2666;249;Freya;Female;you should
2667;250;Mimir;Male;Atreus you gave us quite a scare there
2668;250;Atreus;Male;glad to see you too Mimir listen I want to thank you
2669;250;Mimir;Male;ach what else did you expect from the smartest man alive
2670;250;Atreus;Male;it's not just because you're smart you listened to me mentored me and well you're basically another dad to me
2671;250;Mimir;Male;lad
2672;250;Atreus;Male;no I need you to hear it I appreciate you so much
2673;250;Mimir;Male;I love you too little brother
2674;250;Atreus;Male;see you Mimir
2675;250;Hildisvini;Male;it's good to see you about Atreus
2676;250;Atreus;Male;you too Hildisvini
2677;251;Angrboda;Female;you did so good today boy I I'm so proud of you maybe later we can find some treats
2678;251;Atreus;Male;okay my turn
2679;251;Angrboda;Female;who's that huh yeah we know him
2680;251;Atreus;Male;maybe one of these days I'll surprise you
2681;251;Angrboda;Female;oh you already have
2682;251;Atreus;Male;you were in good hands thank you for saving us
2683;251;Angrboda;Female;I decided it would be better if I wrote the ending myself you haven't told your father yet have you
2684;251;Atreus;Male;told him about what
2685;251;Angrboda;Female;come on giant visions I already saw it I get it
2686;251;Atreus;Male;every part of me is telling me this is what I have to do I just don't know how to say it
2687;251;Angrboda;Female;come with me I have got something I want to show you both of you
2688;251;Kratos;Male;I I do not wish to intrude
2689;251;Angrboda;Female;this is for you too
2690;252;Atreus;Male;mother my shrine in Jotunheim she destroyed it she didn't want us to know our fate
2691;252;Kratos;Male;we forged out own path because of her
2692;252;Angrboda;Female;she went against her own people our people to protect you they don't all open I'm sorry
2693;252;Atreus;Male;father I I need to talk to you about something there are other Giants out there and I've got to find them I think I know where to look but they're my responsibility I need to do this alone I I don't want to do it alone but I need to it's hard to explain
